timestamp,run_id,mode,step_order,pipeline_phase,phase_step,script_path,invocation_mode,status,return_code,started_at,completed_at,duration_seconds,email_send_allowed,email_send_attempted,live_send_rows_before,live_send_rows_after_step,stop_reason,safety_notes
2026-07-09T16:31:22-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,1,C4,position_validation,09_scripts/phase5r/validate_phase5r_c4_position_state.py,standard,complete,0,2026-07-09T16:31:22-05:00,2026-07-09T16:31:22-05:00,0.027,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:22-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,2,C4R,position_concentration_refresh,09_scripts/phase5r/refresh_phase5r_c4r_current_position_intake.py,standard,complete,0,2026-07-09T16:31:22-05:00,2026-07-09T16:31:22-05:00,0.026,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:34-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,3,B2,public_market_data_refresh,09_scripts/phase5r/run_phase5r_b2_full_universe_market_data.py,standard,complete,0,2026-07-09T16:31:22-05:00,2026-07-09T16:31:34-05:00,11.799,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:34-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,4,B2,candidate_scoring,09_scripts/phase5r/score_phase5r_b2_candidates.py,standard,complete,0,2026-07-09T16:31:34-05:00,2026-07-09T16:31:34-05:00,0.082,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:34-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,5,B2,manual_ticket_generation,09_scripts/phase5r/create_phase5r_b2_manual_trade_tickets.py,standard,complete,0,2026-07-09T16:31:34-05:00,2026-07-09T16:31:34-05:00,0.030,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:34-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,6,C5,weekly_research_queue,09_scripts/phase5r/create_phase5r_c5_research_queue.py,standard,complete,0,2026-07-09T16:31:34-05:00,2026-07-09T16:31:34-05:00,0.030,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:37-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,7,C5,company_research_packets,09_scripts/phase5r/create_phase5r_c5_company_research_packets.py,standard,failed,1,2026-07-09T16:31:34-05:00,2026-07-09T16:31:37-05:00,2.925,no,no,1,1,company_research_packets returned nonzero status,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:37-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,8,C5,weekly_conviction_scoring,09_scripts/phase5r/score_phase5r_c5_weekly_conviction.py,not_started,skipped,,2026-07-09T16:31:37-05:00,2026-07-09T16:31:37-05:00,0.000,no,no,1,1,stopped after company_research_packets failure,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:37-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,9,C5,weekly_conviction_memo,09_scripts/phase5r/create_phase5r_c5_weekly_conviction_memo.py,not_started,skipped,,2026-07-09T16:31:37-05:00,2026-07-09T16:31:37-05:00,0.000,no,no,1,1,stopped after company_research_packets failure,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:37-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,10,C5T,manual_trim_scenarios,09_scripts/phase5r/create_phase5r_c5t_trim_scenarios.py,not_started,skipped,,2026-07-09T16:31:37-05:00,2026-07-09T16:31:37-05:00,0.000,no,no,1,1,stopped after company_research_packets failure,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:37-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,11,C5T,manual_action_plan,09_scripts/phase5r/create_phase5r_c5t_manual_action_plan.py,not_started,skipped,,2026-07-09T16:31:37-05:00,2026-07-09T16:31:37-05:00,0.000,no,no,1,1,stopped after company_research_packets failure,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:37-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,12,C6,weekly_email_composition,09_scripts/phase5r/create_phase5r_c6_weekly_email_brief.py,not_started,skipped,,2026-07-09T16:31:37-05:00,2026-07-09T16:31:37-05:00,0.000,no,no,1,1,stopped after company_research_packets failure,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:31:37-05:00,phase5r_c7_20260709T163122-0500_no_send,no_send,13,C6,weekly_email_delivery,09_scripts/phase5r/send_phase5r_c6_weekly_email.py,not_started,skipped,,2026-07-09T16:31:37-05:00,2026-07-09T16:31:37-05:00,0.000,no,no,1,1,stopped after company_research_packets failure,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:23-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,1,C4,position_validation,09_scripts/phase5r/validate_phase5r_c4_position_state.py,standard,complete,0,2026-07-09T16:32:23-05:00,2026-07-09T16:32:23-05:00,0.026,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:23-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,2,C4R,position_concentration_refresh,09_scripts/phase5r/refresh_phase5r_c4r_current_position_intake.py,standard,complete,0,2026-07-09T16:32:23-05:00,2026-07-09T16:32:23-05:00,0.032,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:33-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,3,B2,public_market_data_refresh,09_scripts/phase5r/run_phase5r_b2_full_universe_market_data.py,standard,complete,0,2026-07-09T16:32:23-05:00,2026-07-09T16:32:33-05:00,10.426,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:33-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,4,B2,candidate_scoring,09_scripts/phase5r/score_phase5r_b2_candidates.py,standard,complete,0,2026-07-09T16:32:33-05:00,2026-07-09T16:32:33-05:00,0.122,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:33-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,5,B2,manual_ticket_generation,09_scripts/phase5r/create_phase5r_b2_manual_trade_tickets.py,standard,complete,0,2026-07-09T16:32:33-05:00,2026-07-09T16:32:33-05:00,0.029,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:33-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,6,C5,weekly_research_queue,09_scripts/phase5r/create_phase5r_c5_research_queue.py,standard,complete,0,2026-07-09T16:32:33-05:00,2026-07-09T16:32:33-05:00,0.033,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:36-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,7,C5,company_research_packets,09_scripts/phase5r/create_phase5r_c5_company_research_packets.py,standard,complete,0,2026-07-09T16:32:33-05:00,2026-07-09T16:32:36-05:00,2.367,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:36-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,8,C5,weekly_conviction_scoring,09_scripts/phase5r/score_phase5r_c5_weekly_conviction.py,standard,complete,0,2026-07-09T16:32:36-05:00,2026-07-09T16:32:36-05:00,0.030,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:36-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,9,C5,weekly_conviction_memo,09_scripts/phase5r/create_phase5r_c5_weekly_conviction_memo.py,standard,complete,0,2026-07-09T16:32:36-05:00,2026-07-09T16:32:36-05:00,0.026,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:36-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,10,C5T,manual_trim_scenarios,09_scripts/phase5r/create_phase5r_c5t_trim_scenarios.py,standard,complete,0,2026-07-09T16:32:36-05:00,2026-07-09T16:32:36-05:00,0.027,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:36-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,11,C5T,manual_action_plan,09_scripts/phase5r/create_phase5r_c5t_manual_action_plan.py,standard,complete,0,2026-07-09T16:32:36-05:00,2026-07-09T16:32:36-05:00,0.027,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:36-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,12,C6,weekly_email_composition,09_scripts/phase5r/create_phase5r_c6_weekly_email_brief.py,standard,complete,0,2026-07-09T16:32:36-05:00,2026-07-09T16:32:36-05:00,0.032,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:36-05:00,phase5r_c7_20260709T163223-0500_no_send,no_send,13,C6,weekly_email_delivery,09_scripts/phase5r/send_phase5r_c6_weekly_email.py,no_send,skipped,,2026-07-09T16:32:36-05:00,2026-07-09T16:32:36-05:00,0.000,no,no,1,1,delivery disabled by --no-send,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:40-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,1,C4,position_validation,09_scripts/phase5r/validate_phase5r_c4_position_state.py,standard,complete,0,2026-07-09T16:32:40-05:00,2026-07-09T16:32:40-05:00,0.031,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:40-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,2,C4R,position_concentration_refresh,09_scripts/phase5r/refresh_phase5r_c4r_current_position_intake.py,standard,complete,0,2026-07-09T16:32:40-05:00,2026-07-09T16:32:40-05:00,0.032,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:51-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,3,B2,public_market_data_refresh,09_scripts/phase5r/run_phase5r_b2_full_universe_market_data.py,standard,complete,0,2026-07-09T16:32:40-05:00,2026-07-09T16:32:51-05:00,11.460,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:51-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,4,B2,candidate_scoring,09_scripts/phase5r/score_phase5r_b2_candidates.py,standard,complete,0,2026-07-09T16:32:51-05:00,2026-07-09T16:32:51-05:00,0.038,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:51-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,5,B2,manual_ticket_generation,09_scripts/phase5r/create_phase5r_b2_manual_trade_tickets.py,standard,complete,0,2026-07-09T16:32:51-05:00,2026-07-09T16:32:51-05:00,0.027,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:51-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,6,C5,weekly_research_queue,09_scripts/phase5r/create_phase5r_c5_research_queue.py,standard,complete,0,2026-07-09T16:32:51-05:00,2026-07-09T16:32:51-05:00,0.026,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:53-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,7,C5,company_research_packets,09_scripts/phase5r/create_phase5r_c5_company_research_packets.py,standard,complete,0,2026-07-09T16:32:51-05:00,2026-07-09T16:32:53-05:00,2.084,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:53-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,8,C5,weekly_conviction_scoring,09_scripts/phase5r/score_phase5r_c5_weekly_conviction.py,standard,complete,0,2026-07-09T16:32:53-05:00,2026-07-09T16:32:53-05:00,0.032,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:53-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,9,C5,weekly_conviction_memo,09_scripts/phase5r/create_phase5r_c5_weekly_conviction_memo.py,standard,complete,0,2026-07-09T16:32:53-05:00,2026-07-09T16:32:53-05:00,0.027,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:53-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,10,C5T,manual_trim_scenarios,09_scripts/phase5r/create_phase5r_c5t_trim_scenarios.py,standard,complete,0,2026-07-09T16:32:53-05:00,2026-07-09T16:32:53-05:00,0.029,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:53-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,11,C5T,manual_action_plan,09_scripts/phase5r/create_phase5r_c5t_manual_action_plan.py,standard,complete,0,2026-07-09T16:32:53-05:00,2026-07-09T16:32:53-05:00,0.029,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:53-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,12,C6,weekly_email_composition,09_scripts/phase5r/create_phase5r_c6_weekly_email_brief.py,standard,complete,0,2026-07-09T16:32:53-05:00,2026-07-09T16:32:53-05:00,0.031,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:32:53-05:00,phase5r_c7_20260709T163240-0500_dry_run,dry_run,13,C6,weekly_email_delivery,09_scripts/phase5r/send_phase5r_c6_weekly_email.py,dry_run,complete,0,2026-07-09T16:32:53-05:00,2026-07-09T16:32:53-05:00,0.069,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:33:07-05:00,phase5r_c7_verification_2026-07-09T16:33:07-05:00,verify,0,C7,boundary_verification,09_scripts/phase5r/verify_phase5r_c7_weekly_pipeline_boundary.py,verify,complete,0,2026-07-09T16:33:07-05:00,2026-07-09T16:33:07-05:00,0.000,no,no,1,1,,verification_only=yes; credentials_read=no; child_scripts_not_executed=yes
2026-07-09T16:33:48-05:00,phase5r_c7_verification_2026-07-09T16:33:48-05:00,verify,0,C7,boundary_verification,09_scripts/phase5r/verify_phase5r_c7_weekly_pipeline_boundary.py,verify,complete,0,2026-07-09T16:33:48-05:00,2026-07-09T16:33:48-05:00,0.000,no,no,1,1,,verification_only=yes; credentials_read=no; child_scripts_not_executed=yes
2026-07-09T16:35:37-05:00,phase5r_c7_20260709T163537-0500_send,send,1,C4,position_validation,09_scripts/phase5r/validate_phase5r_c4_position_state.py,standard,complete,0,2026-07-09T16:35:37-05:00,2026-07-09T16:35:37-05:00,0.032,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:37-05:00,phase5r_c7_20260709T163537-0500_send,send,2,C4R,position_concentration_refresh,09_scripts/phase5r/refresh_phase5r_c4r_current_position_intake.py,standard,complete,0,2026-07-09T16:35:37-05:00,2026-07-09T16:35:37-05:00,0.032,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:48-05:00,phase5r_c7_20260709T163537-0500_send,send,3,B2,public_market_data_refresh,09_scripts/phase5r/run_phase5r_b2_full_universe_market_data.py,standard,complete,0,2026-07-09T16:35:37-05:00,2026-07-09T16:35:48-05:00,10.304,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:48-05:00,phase5r_c7_20260709T163537-0500_send,send,4,B2,candidate_scoring,09_scripts/phase5r/score_phase5r_b2_candidates.py,standard,complete,0,2026-07-09T16:35:48-05:00,2026-07-09T16:35:48-05:00,0.039,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:48-05:00,phase5r_c7_20260709T163537-0500_send,send,5,B2,manual_ticket_generation,09_scripts/phase5r/create_phase5r_b2_manual_trade_tickets.py,standard,complete,0,2026-07-09T16:35:48-05:00,2026-07-09T16:35:48-05:00,0.026,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:48-05:00,phase5r_c7_20260709T163537-0500_send,send,6,C5,weekly_research_queue,09_scripts/phase5r/create_phase5r_c5_research_queue.py,standard,complete,0,2026-07-09T16:35:48-05:00,2026-07-09T16:35:48-05:00,0.026,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:50-05:00,phase5r_c7_20260709T163537-0500_send,send,7,C5,company_research_packets,09_scripts/phase5r/create_phase5r_c5_company_research_packets.py,standard,complete,0,2026-07-09T16:35:48-05:00,2026-07-09T16:35:50-05:00,2.259,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:50-05:00,phase5r_c7_20260709T163537-0500_send,send,8,C5,weekly_conviction_scoring,09_scripts/phase5r/score_phase5r_c5_weekly_conviction.py,standard,complete,0,2026-07-09T16:35:50-05:00,2026-07-09T16:35:50-05:00,0.031,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:50-05:00,phase5r_c7_20260709T163537-0500_send,send,9,C5,weekly_conviction_memo,09_scripts/phase5r/create_phase5r_c5_weekly_conviction_memo.py,standard,complete,0,2026-07-09T16:35:50-05:00,2026-07-09T16:35:50-05:00,0.028,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:50-05:00,phase5r_c7_20260709T163537-0500_send,send,10,C5T,manual_trim_scenarios,09_scripts/phase5r/create_phase5r_c5t_trim_scenarios.py,standard,complete,0,2026-07-09T16:35:50-05:00,2026-07-09T16:35:50-05:00,0.028,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:50-05:00,phase5r_c7_20260709T163537-0500_send,send,11,C5T,manual_action_plan,09_scripts/phase5r/create_phase5r_c5t_manual_action_plan.py,standard,complete,0,2026-07-09T16:35:50-05:00,2026-07-09T16:35:50-05:00,0.027,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:50-05:00,phase5r_c7_20260709T163537-0500_send,send,12,C6,weekly_email_composition,09_scripts/phase5r/create_phase5r_c6_weekly_email_brief.py,standard,complete,0,2026-07-09T16:35:50-05:00,2026-07-09T16:35:50-05:00,0.032,no,no,1,1,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-09T16:35:52-05:00,phase5r_c7_20260709T163537-0500_send,send,13,C6,weekly_email_delivery,09_scripts/phase5r/send_phase5r_c6_weekly_email.py,send,complete,0,2026-07-09T16:35:50-05:00,2026-07-09T16:35:52-05:00,1.649,yes,yes,1,2,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-17T15:31:57-04:00,phase5r_c7_20260717T153157-0400_send,send,1,C4,position_validation,09_scripts/phase5r/validate_phase5r_c4_position_state.py,standard,complete,0,2026-07-17T15:31:57-04:00,2026-07-17T15:31:57-04:00,0.032,no,no,2,2,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
2026-07-17T15:31:57-04:00,phase5r_c7_20260717T153157-0400_send,send,2,C4R,position_concentration_refresh,09_scripts/phase5r/refresh_phase5r_c4r_current_position_intake.py,standard,complete,0,2026-07-17T15:31:57-04:00,2026-07-17T15:31:57-04:00,0.034,no,no,2,2,,manual_weekly_pipeline=yes; child_output_logged=no; credentials_read_by_c7=no; no_scheduler=yes; no_repeated_alerts=yes; no_broker=yes; archived_legacy_used=no
